PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251249;12;2025;8469339;1;1;1;70;73;1;349.16041341;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251249;12;2025;8469339;1;2;1;70;73;1;349.16041341;73;1;;;;;;;;;1;;8;5;5;1;3;2;3;;2;;.;2250;75;7500
20251249;12;2025;8469340;1;3;1;70;73;1;304.29061055;73;1;;;;;;;;;1;;240;5;3;1;10;2;2;;2;;.;9520;92;9200
20251249;12;2025;8469343;1;2;1;70;73;1;404.92928575;73;;1;8;1;;;;48;1423000;1;;2;0;6;1;3;2;2;;2;;4321;4321;32;3290
20251249;12;2025;8469344;1;1;1;70;73;1;472.34391172;73;1;;;;;;;;;1;;60;0;3;1;9;2;3;;2;;.;5321;86;8610
20251249;12;2025;8469345;1;2;1;70;73;1;499.95351951;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251249;12;2025;8469347;1;2;1;70;73;1;441.79803635;73;;1;4;1;;;;44;1182000;1;;0;2;3;1;10;2;1;1;1;1423000;5230;5230;47;4711
20251249;12;2025;8469348;1;1;1;70;73;1;371.50123229;73;1;;;;;;;;;1;;144;0;5;2;10;2;3;;2;;.;2330;85;8530
20251249;12;2025;8469350;1;1;1;70;73;1;350.23547913;73;1;;;;;;;;;1;;120;0;5;2;10;2;3;;2;;.;4110;85;8544
20251249;12;2025;8469354;1;1;1;70;73;1;350.23547913;73;;1;15;1;;;;40;2000000;1;;36;0;3;1;2;2;2;;2;;2634;4323;49;4921
20251251;12;2025;8469357;1;3;1;70;73;1;373.22456371;73;;1;52;1;;;;44;3500000;1;;12;5;8;1;7;2;2;;2;;2330;2330;85;8530
20251251;12;2025;8469359;1;1;1;70;73;1;427.75758066;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251251;12;2025;8469362;1;1;1;70;73;1;344.84979103;73;1;;;;;;;;;1;;144;1;8;1;10;2;3;;2;;.;5414;06;0610
20251251;12;2025;8469362;1;2;1;70;73;1;344.84979103;73;1;;;;;;;;;1;;120;1;3;1;5;2;2;;2;;.;3122;11;1104
20251251;12;2025;8469364;1;1;1;70;73;1;344.84979103;73;1;;;;;;;;;1;;504;5;5;2;10;2;3;;2;;.;0210;84;8422
20251251;12;2025;8469364;1;2;1;70;73;1;344.84979103;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469367;1;2;1;70;73;1;288.54445547;73;;1;8;1;;;;45;1625000;1;;4;2;8;1;4;2;2;;2;;3322;3334;68;6810
20251252;12;2025;8469368;1;2;1;70;73;1;596.08769862;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469368;1;3;1;70;73;1;596.08769862;73;;1;8;1;;;;44;1423500;1;;2;5;8;1;3;2;2;;2;;5120;5120;56;5611
20251252;12;2025;8469370;1;1;1;70;73;1;383.53480939;73;1;;;;;;;;;1;;84;0;5;2;10;2;3;;2;;.;4415;84;8412
20251252;12;2025;8469370;1;2;1;70;73;1;383.53480939;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469371;1;1;1;70;73;1;415.07961168;73;1;;;;;;;;;1;;69;0;7;1;3;2;1;2;2;;.;1420;95;9511
20251252;12;2025;8469372;1;1;1;70;73;1;304.18320695;73;1;;;;;;;;;1;;69;0;7;1;6;2;2;;2;;.;5230;10;1081
20251252;12;2025;8469372;1;3;1;70;73;1;304.18320695;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469372;1;4;1;70;73;1;304.18320695;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469372;1;5;1;70;73;1;304.18320695;73;1;;;;;;;;;1;;120;0;4;1;3;2;2;;2;;.;5120;56;5611
20251252;12;2025;8469373;1;1;1;70;73;1;365.04660838;73;;1;5;1;;;;48;1400000;1;;1;1;1;1;5;2;2;;2;;8153;8153;14;1410
20251252;12;2025;8469374;1;1;1;70;73;1;438.32549645;73;1;;;;;;;;;1;;17;2;4;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8469376;1;1;1;70;73;1;350.66039716;73;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;2341;85;8530
20251252;12;2025;8469377;1;1;1;70;73;1;242.95757145;73;;1;6;1;;;;48;2000000;1;;1;2;8;1;10;2;2;;1;3500000;2142;2142;41;4111
20251252;12;2025;8469378;1;1;1;70;73;1;310.36481192;73;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;2411;84;8412
20251252;12;2025;8469378;1;2;1;70;73;1;310.36481192;73;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;2330;85;8530
20251252;12;2025;8469379;1;1;1;70;73;1;379.50135925;73;1;;;;;;;;;1;;240;0;5;1;10;2;3;;2;;.;8323;35;3513
20251252;12;2025;8469382;1;2;1;70;73;1;378.41231025;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469383;1;1;1;70;73;1;389.15053236;73;1;;;;;;;;;2;;;;;;;;3;;2;;.;.;;.
20251252;12;2025;8469385;1;2;1;70;;1;906.82517665;76;1;;;;;1;;44;1200000;1;;12;0;3;4;1;2;2;;2;;.;9412;56;5619
20251252;12;2025;8469386;1;1;1;70;;1;326.14121821;76;;1;45;1;;;;48;1600000;1;;15;2;8;4;1;2;2;;2;;9111;9111;81;8121
20251252;12;2025;8469387;1;1;1;70;;1;316.6446194;76;1;;;;;1;;40;1400000;1;;0;2;8;1;10;2;1;2;1;1400000;.;5311;88;8891
20251252;12;2025;8469387;1;3;1;70;;1;316.6446194;76;;1;36;1;;;;44;1423500;1;;10;0;8;1;6;2;2;;2;;2631;3313;52;5210
20251252;12;2025;8469388;1;2;1;70;;1;415.59606296;76;;1;50;1;;;;30;3000000;1;;56;2;8;1;5;2;2;;2;;2330;2330;85;8530
20251252;12;2025;8469390;1;1;1;70;;1;413.98673631;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469390;1;2;1;70;;1;413.98673631;76;1;;;;;;;;;1;;6;1;8;1;6;2;2;;2;;.;9621;46;4631
20251252;12;2025;8469390;1;3;1;70;;1;413.98673631;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469391;1;1;1;70;;1;334.72039488;76;1;;;;;;;;;1;;76;2;4;1;4;2;3;;2;;.;5120;55;5511
20251252;12;2025;8469391;1;2;1;70;;1;334.72039488;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469391;1;4;1;70;;1;334.72039488;76;1;;;;;;;;;1;;120;2;4;4;1;2;2;;2;;.;5221;47;4721
20251252;12;2025;8469392;1;3;1;70;;1;422.76060997;76;1;;;;;;;;;1;;60;1;4;1;10;2;2;;2;;.;9333;50;5012
20251252;12;2025;8469392;1;4;1;70;;1;422.76060997;76;1;;;;;;;;;1;;480;1;4;4;1;2;2;;2;;.;6223;03;0311
20251252;12;2025;8469393;1;1;1;70;;1;488.053334;76;1;;;;;;;;;1;;360;1;3;4;1;2;2;;2;;.;9311;07;0722
20251252;12;2025;8469393;1;2;1;70;;1;488.053334;76;;1;16;4;;;;40;1423500;1;;1;0;8;4;1;2;2;;2;;9313;9313;41;4111
20251252;12;2025;8469394;1;1;1;70;;1;455.35213018;76;1;;;;;;;;;1;;168;0;4;1;7;2;2;;2;;.;2341;85;8530
20251252;12;2025;8469394;1;2;1;70;;1;455.35213018;76;;1;998;1;;;;44;1423500;1;;3;0;6;1;10;2;2;;2;;2634;5223;92;9200
20251252;12;2025;8469395;1;1;1;70;;1;278.12942868;76;1;;;;;;;;;1;;1;0;4;4;1;2;2;;1;1100000;.;7332;13;1394
20251252;12;2025;8469396;1;2;1;70;76;1;1198.0871152;76;;1;26;4;;;;46;1500000;1;;6;0;7;4;1;2;2;;2;;8324;8324;49;4921
20251252;12;2025;8469396;1;3;1;70;76;1;1198.0871152;76;1;;;;;1;;30;1423500;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469397;1;1;1;70;76;1;1424.7803054;76;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;5153;84;8412
20251252;12;2025;8469397;1;2;1;70;76;1;1424.7803054;76;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;9611;38;3811
20251252;12;2025;8469397;1;4;1;70;76;1;1424.7803054;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469398;1;1;1;70;76;1;1704.9698529;76;;1;2;1;;;;50;1423500;1;;0;2;7;4;1;2;2;;1;800000;9111;5211;47;4781
20251252;12;2025;8469398;1;4;1;70;76;1;1704.9698529;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469398;1;5;1;70;76;1;1704.9698529;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469398;1;6;1;70;76;1;1704.9698529;76;1;;;;;;;;;1;;135;0;4;4;1;2;2;;2;;.;9311;07;0722
20251252;12;2025;8469401;1;1;1;70;76;1;2029.0250239;76;1;;;;;;;;;1;;120;0;5;1;10;2;3;;2;;.;9211;10;1081
20251252;12;2025;8469401;1;2;1;70;76;1;2029.0250239;76;1;;;;;;;;;1;;24;0;5;3;1;2;3;;2;;.;9111;97;9700
20251252;12;2025;8469401;1;3;1;70;76;1;2029.0250239;76;1;;;;;;;;;1;;300;0;4;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469402;1;2;1;70;76;1;1260.6686466;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469404;1;1;1;70;76;1;240.94518605;76;1;;;;;;;;;1;;60;0;8;1;7;2;2;;2;;.;5414;86;8621
20251252;12;2025;8469406;1;1;1;70;76;1;1290.5533659;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469407;1;2;1;70;76;1;1584.0347457;76;1;;;;;;;;;1;;204;0;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469407;1;3;1;70;76;1;1584.0347457;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469408;1;2;1;70;76;1;1781.0306508;76;1;;;;;;;;;1;;180;0;3;1;3;2;2;;2;;.;5120;56;5629
20251252;12;2025;8469408;1;3;1;70;76;1;1781.0306508;76;1;;;;;;;;;1;;120;0;4;7;4;2;2;;2;;.;9211;01;0123
20251252;12;2025;8469409;1;3;1;70;76;1;1423.0440558;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469409;1;4;1;70;76;1;1423.0440558;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469411;1;4;1;70;76;1;2652.3254462;76;;1;50;1;;;;20;1000000;1;;12;0;7;1;3;2;2;;2;;5120;9412;56;5611
20251252;12;2025;8469412;1;1;1;70;76;1;2024.0172418;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469412;1;3;1;70;76;1;2024.0172418;76;1;;;;;;;;;1;;6;0;4;4;1;2;2;;2;;.;9520;47;4789
20251252;12;2025;8469415;1;2;1;70;76;1;1093.4330892;76;;1;4;4;;;;48;1600000;1;;0;3;8;4;1;2;2;;1;400000;9111;5311;88;8891
20251252;12;2025;8469415;1;3;1;70;76;1;1093.4330892;76;;1;3;1;;;;24;800000;1;;0;3;8;1;10;2;2;;1;1400000;4222;4222;82;8220
20251252;12;2025;8469418;1;5;1;70;76;1;1128.9662304;76;1;;;;;;;;;1;;144;0;5;1;10;2;3;;2;;.;5414;80;8010
20251252;12;2025;8469420;1;2;1;70;76;1;1075.7476389;76;1;;;;;;;;;1;;380;0;3;3;2;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469423;1;1;1;70;76;1;905.78504111;76;1;;;;;;;;;1;;120;0;3;4;2;2;2;;2;;.;7536;15;1521
20251252;12;2025;8469424;1;1;1;70;76;1;820.17254211;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469424;1;2;1;70;76;1;820.17254211;76;;1;2;1;;;;44;1423500;1;;36;0;9;4;3;2;2;;2;;9111;9211;01;0161
20251252;12;2025;8469425;1;1;1;70;76;1;1029.0511229;76;;1;2;4;;;;44;1423500;1;;11;0;8;1;2;2;2;;2;;7131;7112;43;4330
20251252;12;2025;8469426;1;2;1;70;76;1;1524.6116112;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469427;1;2;1;70;76;1;1272.6564758;76;;1;12;1;;;;44;1423500;1;;16;0;3;1;6;2;2;;2;;5223;9510;60;6010
20251252;12;2025;8469429;1;1;1;70;76;1;1360.1455532;76;1;;;;;;;;;1;;360;0;3;1;5;2;2;;2;;.;4120;74;7420
20251252;12;2025;8469430;1;3;1;70;76;1;457.45144398;76;1;;;;;1;;48;800000;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469439;1;1;1;70;76;1;671.05026173;76;1;;;;;1;;44;1000000;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469441;1;2;1;70;76;1;943.73809167;76;1;;;;;2;5;;1423500;1;;180;0;4;1;8;2;2;;2;;.;8153;14;1410
20251252;12;2025;8469443;1;2;1;70;76;1;1046.9886656;76;;1;8;1;;;;44;2000000;1;;24;0;2;1;2;2;2;;2;;4321;5414;52;5221
20251252;12;2025;8469444;1;2;1;70;76;1;1301.2554902;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469446;1;1;1;70;76;1;1503.828633;76;1;;;;;;;;;1;;240;0;3;4;3;2;2;;2;;.;9412;56;5611
20251252;12;2025;8469446;1;3;1;70;76;1;1503.828633;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469447;1;1;1;70;76;1;160.01656784;76;;1;1;1;;;;44;1423500;1;;2;0;3;1;3;2;2;;2;;5414;5414;68;6820
20251252;12;2025;8469451;1;1;1;70;76;1;1071.1146232;76;1;;;;;;;;;1;;756;0;8;1;4;2;2;;2;;.;2341;85;8530
20251252;12;2025;8469453;1;1;1;70;76;1;1236.2787398;76;1;;;;;1;;42;1423500;1;;48;0;8;1;3;2;2;;1;150000;.;5223;45;4541
20251252;12;2025;8469457;1;1;1;70;76;1;905.78504111;76;1;;;;;;;;;1;;384;0;5;1;10;2;3;;2;;.;8343;52;5222
20251252;12;2025;8469461;1;1;1;70;76;1;1074.2483412;76;1;;;;;;;;;1;;300;0;5;2;10;2;3;;2;;.;4120;84;8422
20251252;12;2025;8469461;1;3;1;70;76;1;1074.2483412;76;1;;;;;1;;44;1423500;1;;24;0;2;3;1;2;2;;2;;.;5311;97;9700
20251252;12;2025;8469461;1;4;1;70;76;1;1074.2483412;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469461;1;5;1;70;76;1;1074.2483412;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469461;1;6;1;70;76;1;1074.2483412;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469462;1;2;1;70;76;1;1694.0129013;76;1;;;;;2;3;;1423500;1;;18;0;3;1;5;2;1;2;2;;.;5223;47;4752
20251252;12;2025;8469463;1;2;1;70;76;1;1290.8971667;76;1;;;;;;;;;1;;240;0;3;1;3;2;2;;2;;.;5221;47;4774
20251252;12;2025;8469464;1;1;1;70;76;1;1254.7046613;76;1;;;;;;;;;1;;8;0;4;4;1;2;2;;2;;.;7531;95;9529
20251252;12;2025;8469465;1;3;1;70;81;1;176.05338406;81;1;;;;;;;;;1;;1;0;8;1;2;2;2;;1;1000000;.;5141;96;9602
20251252;12;2025;8469466;1;3;1;70;81;1;368.05626486;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469467;1;1;1;70;81;1;237.40486804;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469469;1;1;1;70;81;1;260.25260684;81;;1;8;1;;;;48;1600000;1;;2;0;8;1;2;2;2;;2;;9313;9312;42;4290
20251252;12;2025;8469471;1;2;1;70;81;1;313.86978827;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469473;1;2;1;70;85;1;321.02237155;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469475;1;2;1;70;85;1;319.35543179;85;;1;8;1;;;;44;1423500;2;;;;;;;;2;;2;;4120;;;
20251252;12;2025;8469476;1;2;1;70;85;1;250.22633717;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469478;1;2;1;70;85;1;421.4184403;85;1;;;;;2;5;;2000000;1;;1;0;3;4;10;2;2;;1;3000000;.;4311;86;8610
20251252;12;2025;8469481;1;1;1;70;86;1;65.501175211;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469481;1;2;1;70;86;1;65.501175211;86;1;;;;;;;;;1;;60;0;4;4;1;2;2;;2;;.;6111;01;0113
20251252;12;2025;8469481;1;3;1;70;86;1;65.501175211;86;;1;4;4;;;;40;1000000;1;;1;0;8;4;2;2;2;;2;;9313;9313;41;4111
20251252;12;2025;8469482;1;1;1;70;86;1;65.501175211;86;;1;2;2;;;;50;2700000;1;;43;5;8;4;10;2;2;;2;;2351;2351;84;8412
20251252;12;2025;8469482;1;2;1;70;86;1;65.501175211;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469482;1;4;1;70;86;1;65.501175211;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469483;1;1;1;70;86;1;116.65180372;86;1;;;;;;;;;1;;76;5;8;4;10;2;2;;2;;.;3343;85;8544
20251252;12;2025;8469483;1;2;1;70;86;1;116.65180372;86;;1;2;2;;;;50;3500000;1;;5;5;8;4;10;2;2;;2;;2310;2310;85;8544
20251252;12;2025;8469484;1;1;1;70;86;1;52.400940169;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469484;1;2;1;70;86;1;52.400940169;86;;1;6;4;;;;50;850000;1;;46;5;8;3;1;2;2;;2;;5223;9111;97;9700
20251252;12;2025;8469484;1;5;1;70;86;1;52.400940169;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469486;1;1;1;70;86;1;52.400940169;86;1;;;;;;;;;1;;156;5;4;4;1;2;2;;2;;.;9112;81;8121
20251252;12;2025;8469486;1;2;1;70;86;1;52.400940169;86;1;;;;;;;;;1;;76;5;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469486;1;3;1;70;86;1;52.400940169;86;;1;7;4;;;;50;700000;1;;124;5;8;4;4;2;2;;2;;9313;9313;41;4111
20251252;12;2025;8469486;1;4;1;70;86;1;52.400940169;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469487;1;3;1;70;86;1;72.051292732;86;1;;;;;;;;;1;;6;5;8;4;3;2;2;;2;;.;9313;41;4111
20251252;12;2025;8469488;1;1;1;70;86;1;128.31698409;86;1;;;;;;;;;1;;96;5;4;4;1;2;2;;2;;.;9112;81;8121
20251252;12;2025;8469491;1;2;1;70;88;1;68.053644172;88;1;;;;;;;;;1;;3;5;8;4;10;2;2;;1;3800000;.;2310;85;8544
20251252;12;2025;8469492;1;1;1;70;88;1;64.917020695;88;1;;;;;;;;;1;;120;0;8;3;2;2;2;;2;;.;5311;97;9700
20251252;12;2025;8469492;1;2;1;70;88;1;64.917020695;88;;1;3;1;;;;44;1500000;1;;1;1;7;1;8;2;2;;1;2000000;4311;4311;47;4711
20251252;12;2025;8469493;1;1;1;70;88;1;47.212378687;88;1;;;;;;;;;1;;240;2;6;1;10;2;2;;2;;.;9412;55;5511
20251252;12;2025;8469494;1;3;1;70;88;1;67.310387847;88;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469495;1;2;1;70;88;1;72.130022995;88;;1;1;4;;;;48;1200000;1;;0;3;8;4;2;2;2;;1;1000000;9313;9313;41;4111
20251252;12;2025;8469496;1;1;1;70;88;1;61.984070239;88;1;;;;;;;;;1;;0;2;8;4;10;2;2;;1;2800000;.;4132;84;8412
20251252;12;2025;8469496;1;2;1;70;88;1;61.984070239;88;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469496;1;4;1;70;88;1;61.984070239;88;1;;;;;;;;;1;;120;5;5;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469498;1;2;1;70;88;1;73.045339474;88;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469502;1;1;1;70;88;1;81.146275869;88;1;;;;;;;;;1;;24;5;5;1;3;2;3;;2;;.;1212;68;6810
20251252;12;2025;8469503;1;1;1;70;88;1;81.146275869;88;1;;;;;;;;;1;;240;5;9;4;1;2;2;;2;;.;5223;10;1081
20251252;12;2025;8469504;1;1;1;70;88;1;91.518875796;88;1;;;;;;;;;1;;3;3;4;4;1;2;2;;2;;.;2641;90;9001
20251252;12;2025;8469506;1;3;1;70;88;1;70.773675942;88;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469508;1;1;1;70;88;1;66.631020016;88;1;;;;;;;;;1;;120;5;6;4;10;2;2;;2;;.;3322;47;4792
20251252;12;2025;8469508;1;3;1;70;88;1;66.631020016;88;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469514;1;2;1;70;95;1;59.003127539;95;;1;2;1;;;;42;1423500;1;;108;0;3;1;2;2;2;;2;;5223;5223;47;4771
20251252;12;2025;8469517;1;1;1;70;95;1;66.870425295;95;;1;4;1;;;;48;1800000;1;;1;2;8;4;10;2;2;;2;;4225;2342;88;8891
20251252;12;2025;8469517;1;2;1;70;95;1;66.870425295;95;;1;1;4;;;;48;1200000;1;;1;0;8;4;10;2;2;;2;;2320;2320;65;6523
20251250;12;2025;8469523;1;1;1;70;97;1;16.87582896;97;1;;;;;;;;;1;;12;5;5;2;10;2;3;;2;;.;2341;85;8530
20251252;12;2025;8469524;1;2;1;70;97;1;48.654608302;97;;1;4;4;;;;40;1500000;1;;1;4;8;4;4;2;2;;2;;2341;2341;85;8530
20251252;12;2025;8469526;1;2;1;70;97;1;37.118117954;97;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469526;1;4;1;70;97;1;37.118117954;97;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469529;1;2;1;70;97;1;16.638693795;97;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469530;1;5;1;70;97;1;25.782012439;97;1;;;;;;;;;1;;112;5;4;4;3;2;2;;2;;.;3123;41;4111
20251252;12;2025;8469530;1;6;1;70;97;1;25.782012439;97;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469534;1;2;1;70;99;1;36.674091081;99;1;;;;;;;;;1;;120;0;4;1;2;2;2;;2;;.;5131;10;1081
20251252;12;2025;8469536;1;2;1;70;99;1;54.116210403;99;;1;8;2;;;;40;1400000;1;;4;1;8;4;10;2;2;;2;;8342;8342;84;8412
20251252;12;2025;8469536;1;4;1;70;99;1;54.116210403;99;;1;4;1;;;;40;1400000;2;;;;;;;;2;;2;;4415;;;
20251252;12;2025;8469537;1;4;1;70;99;1;49.7469464;99;1;;;;;;;;;2;;;;;;;;3;;2;;.;.;;.
20251252;12;2025;8469541;1;3;1;70;;2;324.49393286;08;;1;4;4;;;;50;200000;1;;1;1;8;4;1;2;2;;2;;7112;7111;41;4111
20251252;12;2025;8469543;1;4;1;70;;1;1489.1865207;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469544;1;4;1;70;;1;1784.9145938;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469544;1;5;1;70;;1;1784.9145938;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469546;1;2;1;70;;1;1395.9088632;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469550;1;3;1;70;;1;1671.2980009;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469553;1;1;1;70;;1;1359.6492532;08;1;;;;;;;;;1;;180;0;5;1;9;2;3;;2;;.;8331;49;4921
20251252;12;2025;8469553;1;2;1;70;;1;1359.6492532;08;1;;;;;;;;;1;;720;0;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469553;1;4;1;70;;1;1359.6492532;08;1;;;;;;;;;1;;12;0;8;1;3;2;2;;2;;.;7512;10;1081
20251252;12;2025;8469553;1;5;1;70;;1;1359.6492532;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469554;1;1;1;70;;1;900.4284756;08;1;;;;;;;;;1;;120;0;7;4;1;2;2;;2;;.;7122;41;4111
20251252;12;2025;8469554;1;2;1;70;;1;900.4284756;08;1;;;;;;;;;1;;600;0;3;4;1;2;2;;2;;.;9121;96;9601
20251252;12;2025;8469555;1;2;1;70;;2;653.0291616;08;1;;;;;;;;;1;;72;1;3;1;6;2;2;;2;;.;5321;86;8699
20251252;12;2025;8469559;1;1;1;70;;1;1634.3815187;08;1;;;;;;;;;1;;60;2;3;1;6;2;2;;2;;.;3343;85;8551
20251252;12;2025;8469560;1;1;1;70;;1;1759.9059303;08;1;;;;;;;;;1;;384;2;4;1;10;2;3;;2;;.;8153;14;1410
20251252;12;2025;8469560;1;2;1;70;;1;1759.9059303;08;1;;;;;;;;;1;;120;3;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469560;1;4;1;70;;1;1759.9059303;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469561;1;2;1;70;;1;1392.1773481;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469561;1;4;1;70;;1;1392.1773481;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469562;1;2;1;70;;1;1400.9269648;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469563;1;2;1;70;;1;2131.30992;08;1;;;;;1;;40;1423500;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469564;1;1;1;70;;1;2022.8271387;08;1;;;;;;;;;1;;240;1;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469565;1;4;1;70;;1;1648.6202689;08;;1;24;1;;;;48;1423500;1;;6;1;1;1;10;2;2;;2;;8344;8344;11;1104
20251252;12;2025;8469566;1;1;1;70;;1;2452.3667534;08;1;;;;;;;;;1;;49;2;4;1;10;2;3;;2;;.;4226;86;8621
20251252;12;2025;8469566;1;3;1;70;;1;2452.3667534;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469566;1;4;1;70;;1;2452.3667534;08;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
