PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20251250;12;2025;8446336;1;2;1;60;08;1;965.55053588;08;1;4722;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;160000;1;;3;;3;2;12;2;2;;2;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;160000;47;4722;1420
20251250;12;2025;8446337;1;1;1;60;08;1;946.90065137;08;1;1089;2;;;;;;;;;;;;140;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;0;0;2;1;1;1;7;;;;;;;;;;;1;99;1;99;99;0;0;0;;;;;;;;;;;;;;;;;;1;2;;2;;1500000;1;;3;;3;2;12;48;;;48;;;3;7;;2;;2;;;;2;2;1;0;15;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;1;2;1;2;1;1;11;;15;3;;1;1500000;10;1089;1212
20251250;12;2025;8446337;1;2;1;60;08;1;946.90065137;08;1;5611;1;1;;;1;;2;;2;2;2;2;1;1;;1;1;1;1;1;2;320000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24;2;;24;;;4;7;;2;;2;;;;2;2;1;60;4;4;;1;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;;1;1;2;2;2;2;2;1;3;;3;3;;1;320000;56;5611;5131
20251250;12;2025;8446340;1;1;1;60;08;1;435.20171707;08;1;4731;1;2;1;;1;;1;;1;2;1;1;180;1;;1;1;1;1;1;2;1900000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;20;1;1;1;12;60;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;3;;1;1900000;47;4731;3341
20251250;12;2025;8446340;1;2;1;60;08;1;435.20171707;08;1;3811;1;2;1;;1;;1;;1;2;1;1;60;1;;1;1;1;1;1;2;2500000;2;;2;;;2;;2;;2;;2;;2;;;1;2000000;2;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;10;7;;1;;1;2;1;15;1;1;1;12;48;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;3;;1;2500000;38;3811;3341
20251250;12;2025;8446341;1;2;1;60;11;1;4206.3238687;11;1;3290;1;2;1;;1;;1;;1;1;1;1;60;1;;1;1;1;1;1;2;4000000;1;60000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;7;7;;1;;1;2;1;5;1;1;1;3;24;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;30;2;;1;4000000;32;3290;2634
20251250;12;2025;8446341;1;3;1;60;11;1;4206.3238687;11;1;510;1;2;1;;1;;1;;1;1;1;1;60;1;;1;1;1;1;1;2;4000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;6;7;;1;;1;2;1;5;1;1;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;30;2;;1;4000000;05;0510;1420
20251250;12;2025;8446342;1;1;1;60;11;1;5867.5332949;11;1;8424;1;2;2;12;1;;1;;1;2;1;1;21;1;;1;1;1;1;5;2;15000000;1;3000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;15000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;8;1;;6;;1;2;1;15;1;1;1;4;12;1;;13;CAMBIO DE PAIS;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;14;;;5;;1;15000000;84;8424;2611
20251250;12;2025;8446344;1;1;1;60;11;1;4717.1360427;11;1;8544;1;2;2;4;1;;1;;2;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;5900000;;1;1;300000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;5900000;1;;1;;1;1;10;24;1;;24;;;10;1;;1;;1;1;2;20;1;2;1;2;7;4;;1;;2;;;;;;;;1;24;1;1;1;1;1;2;1;2;2;2;2;2;;1;1;1;2;1;2;2;1;13;;60;8;;1;5900000;85;8544;2310
20251250;12;2025;8446345;1;1;1;60;11;1;2822.8454831;11;1;7310;1;1;;;1;;1;;2;2;2;2;1;1;;1;1;1;1;1;2;350000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16;2;;16;;;7;5;;2;;2;;;;2;2;1;90;84;1;;3;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;2;1;1;2;1;2;2;1;5;;95;3;;1;350000;73;7310;9510
20251250;12;2025;8446345;1;2;1;60;11;1;2822.8454831;11;1;9523;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;;3;;5;1;12;40;;;20;6;;1;1;;2;;2;;;;2;2;1;0;24;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;;3;;1;200000;95;9523;7536
20251250;12;2025;8446346;1;1;1;60;11;1;3690.9104361;11;1;8610;1;1;;;1;;1;;2;2;2;2;12;1;;1;1;1;1;1;2;1500000;2;;1;200000;2;2;;2;;2;;2;;1;50000;2;1;200000;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;2;;2;;;;2;2;1;0;2;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;40;8;;1;1500000;86;8610;5414
20251250;12;2025;8446346;1;2;1;60;11;1;3690.9104361;11;1;5611;1;1;;;1;;1;;2;2;2;2;12;1;;1;1;1;1;1;2;1500000;2;;2;;;2;;2;;2;;2;;1;50000;2;1;200000;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;7;;2;;;;2;2;1;0;48;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;40;5;;1;1500000;56;5611;7512
20251250;12;2025;8446347;1;3;1;60;11;1;3399.788901;11;1;2511;1;2;1;;1;;1;;1;2;1;1;12;1;;1;1;1;1;1;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;4;7;;1;;1;2;1;1;1;1;1;7;7;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;8;;1;1500000;25;2511;7212
20251250;12;2025;8446348;1;1;1;60;11;1;3650.9096057;11;1;5229;1;2;1;;1;;1;;1;2;1;1;86;1;;1;1;1;1;1;2;3400000;2;;2;;;2;;2;;2;;2;;1;700000;2;1;500000;2;1;100000;2;2;;;2;;;1;800000;2;1;3400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;8;7;;1;;1;2;1;8;1;1;1;6;6;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;11;;80;1;;1;3400000;52;5229;2411
20251250;12;2025;8446348;1;2;1;60;11;1;3650.9096057;11;1;5229;1;2;1;;1;;1;;1;2;1;1;60;1;;1;1;1;1;1;2;6000000;1;600000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;8;1;;1;;1;2;1;5;1;1;1;3;86;1;;7;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;40;2;;1;6000000;52;5229;3322
20251250;12;2025;8446349;1;1;1;60;11;1;3447.9401017;11;1;6201;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;4;1;6583000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;190000;2;1;6000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;32;2;;10;1;;6;;1;1;1;4;1;1;1;0;6;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;6583000;62;6201;3322
20251250;12;2025;8446350;1;1;1;60;11;1;4275.5475683;11;1;4652;1;2;1;;1;;1;;1;2;1;1;108;1;;1;1;1;1;1;2;4000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;36;2;;10;7;;1;;1;1;1;11;1;1;1;6;24;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;50;2;;1;4000000;46;4652;1221
20251250;12;2025;8446351;1;1;1;60;11;1;4453.6953836;11;1;4330;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1800000;1;;3;;1;2;12;45;;;38;2;;1;2;;2;;2;;;;2;2;1;6;4;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;8;;1;1800000;43;4330;3123
20251250;12;2025;8446351;1;2;1;60;11;1;4453.6953836;11;1;8121;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;480000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;480000;1;;3;;3;2;12;16;2;;16;;;1;2;;2;;2;;;;2;2;1;0;36;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;;60;5;;1;480000;81;8121;9111
20251250;12;2025;8446352;1;1;1;60;11;1;3143.0541545;11;1;8121;2;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;800000;1;2;;1;200000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;1;;1;2;4;40;;;32;2;;1;2;;2;;2;;;;2;2;1;36;6;3;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;5;;120;2;;1;800000;81;8121;9111
20251250;12;2025;8446353;1;1;1;60;11;1;3606.3492307;11;1;3830;2;;;;;;;;;;;;216;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;4;6;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;;3;;1;2;12;18;2;;18;;;1;6;;2;;2;;;;2;2;1;4;120;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;3;;10;3;;1;200000;38;3830;9611
20251250;12;2025;8446354;1;1;1;60;11;1;3899.5552963;11;1;4530;1;2;1;;1;;1;;1;2;1;1;9;1;;1;1;1;1;1;2;2600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;480000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;38;2;;5;7;;1;;1;1;1;10;1;1;1;0;3;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;5;;1;2600000;45;4530;2411
20251250;12;2025;8446355;1;2;1;60;11;1;3143.0541545;11;1;8220;1;2;1;;1;;1;;1;2;1;1;6;1;;1;1;1;1;2;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;48;;;40;2;;10;7;;1;;1;1;1;0;1;1;1;3;3;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;120;5;;1;1500000;82;8220;4222
20251250;12;2025;8446356;1;1;1;60;11;1;5755.0244724;11;1;9609;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;3;;4;2;12;30;2;;30;;;1;6;;5;;2;;;;2;2;1;0;84;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;3;3;;1;1000000;96;9609;5164
20251250;12;2025;8446356;1;2;1;60;11;1;5755.0244724;11;1;8530;1;2;1;;2;4;1;7810;1;2;1;1;36;1;;1;1;1;1;2;2;1423500;2;;1;800000;2;2;;2;;2;;2;;2;;;1;200000;2;1;130000;2;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;6;1;1;1;0;42;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;4;;1;1423500;85;8530;5414
20251250;12;2025;8446359;1;1;1;60;11;1;4215.6812357;11;1;9700;1;1;;;1;;2;;1;2;2;2;36;3;;2;2;2;2;1;2;950000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;1;400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;51;;;43;2;;1;2;;2;;2;;;;2;2;1;0;8;4;;9;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;2;2;2;2;2;1;1;3;;2;2;;1;950000;97;9700;5322
20251250;12;2025;8446360;1;1;1;60;11;1;2463.5742398;11;1;5320;1;1;;;1;;1;;2;2;2;2;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;4;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;800000;1;;1;;5;1;12;40;;;40;;;10;4;;2;;2;;;;2;2;1;48;42;1;;5;;2;;;;;;;;2;;;;1;1;1;2;1;1;2;1;1;2;;2;2;1;2;2;2;2;1;15;CICLA ELECTRICA;40;8;;1;800000;53;5320;8321
20251250;12;2025;8446361;1;3;1;60;11;1;2379.3347136;11;1;9006;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1200000;1;;2;;3;1;12;40;;;32;2;;1;7;;7;;2;;;;2;2;1;0;36;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;3;;1;1200000;90;9006;2653
20251250;12;2025;8446362;1;4;1;60;11;1;1474.0456364;11;1;8530;1;2;2;3;2;4;1;8413;1;1;1;1;180;2;;1;1;1;1;5;2;3000000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;3000000;1;3000000;1;2000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;32;2;;10;7;;1;;1;3;1;28;1;1;1;0;12;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;;40;3;;1;3000000;85;8530;2341
20251250;12;2025;8446363;1;1;1;60;11;1;3147.3593286;11;1;4711;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;1;2;2;7;;;;;;;;;;;1;4000000;1;0;3000000;800000;200000;0;;;;;;;;;;;;;;;;;;1;1;2024;2;;800000;1;;3;;3;2;12;84;;;84;;;2;7;;1;;1;2;2;40;1;1;1;0;360;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;3;;5;8;;1;800000;47;4711;5230
20251250;12;2025;8446364;1;1;1;60;11;1;5135.7805268;11;1;8544;1;2;2;6;1;;1;;1;2;1;1;56;1;;1;1;1;1;2;2;6200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;54;;;54;;;10;7;;1;;1;1;1;3;1;1;1;36;6;1;;12;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;110;2;;1;6200000;85;8544;2310
20251250;12;2025;8446365;1;1;1;60;11;1;2926.470265;11;1;4923;2;;;;;;;;;;;;300;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2000000;1;;3;;3;2;12;60;;;50;2;;2;4;;1;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;40;8;;1;2000000;49;4923;8332
20251250;12;2025;8446365;1;3;1;60;11;1;2926.470265;11;1;4923;1;1;;;1;;1;;2;2;2;2;24;1;;2;2;2;2;1;2;1423500;2;;2;;;2;;2;;1;150000;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;50;2;;2;4;;10;;2;;;;2;2;1;0;12;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;7;;40;3;;1;1423500;49;4923;9621
20251250;12;2025;8446367;1;1;1;60;11;1;3735.1131104;11;1;4921;1;2;1;;1;;2;;1;2;1;1;180;1;;1;1;1;1;2;2;2000000;2;;1;60000;1;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;4;;1;;1;2;1;15;1;1;1;6;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;45;8;;1;2000000;49;4921;8331
20251250;12;2025;8446369;1;1;1;60;11;1;3507.6031616;11;1;8559;1;2;1;;1;;1;;1;2;1;1;48;1;;1;1;1;1;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;38;2;;10;7;;1;;1;1;1;7;1;1;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;80;2;;1;1800000;85;8559;2353
20251250;12;2025;8446369;1;3;1;60;11;1;3507.6031616;11;1;8622;1;2;1;;1;;1;;1;2;1;1;94;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;38;2;;3;7;;1;;1;1;1;5;1;1;1;1;4;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;2;5;;40;2;;1;1423500;86;8622;3344
20251250;12;2025;8446369;1;4;1;60;11;1;3507.6031616;11;1;5611;1;2;1;;1;;1;;1;2;1;1;95;1;;1;1;1;1;1;1;1423500;2;;2;;;2;;2;;2;;2;;1;300000;2;1;200000;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;4;7;;1;;1;1;1;7;1;1;1;0;2;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;11;;60;3;;1;1423500;56;5611;5131
20251250;12;2025;8446370;1;1;1;60;11;1;4453.6953836;11;1;5320;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;3;2;12;50;;;50;;;1;4;;2;;2;;;;2;2;1;12;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;3;;1;1500000;53;5320;9621
20251250;12;2025;8446370;1;2;1;60;11;1;4453.6953836;11;1;9602;2;;;;;;;;;;;;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;3500000;1;0;0;500000;500000;100000;;;;;;;;;;;;;;;;;;1;1;2025;2;;2000000;1;;3;;3;2;12;60;;;60;;;1;7;;2;;2;;;;2;2;1;0;24;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;30;3;;1;2000000;96;9602;5141
20251250;12;2025;8446371;1;1;1;60;11;1;3663.1976284;11;1;6412;1;2;1;;1;;1;;1;2;1;1;120;1;;1;1;1;1;1;2;2500000;2;;2;;;2;;2;;2;;1;98000;1;200000;2;1;200000;2;1;60000;2;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;1;;1;;1;1;1;12;1;1;1;6;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;8;;1;2500000;64;6412;3512
20251250;12;2025;8446372;1;3;1;60;11;1;3067.1111543;11;1;9329;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;3;1;3;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;;3;;1;2;6;8;1;;8;;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;5;;60;3;;1;300000;93;9329;2659
